year,quarter,quarter_qf,nhs_health_board,hbqf,location,location_qf,specialty,specialty_qf,specialty_name,specialty_name_qf,all_staffed_beddays,all_staffed_beddays_qf,total_occupied_beddays,total_occupied_beddays_qf,average_available_staffed_beds,average_available_staffed_beds_qf,average_occupied_beds,average_occupied_beds_qf,percentage_occupancy,percentage_occupancy_qf,three_yr_avg
2019,Q3,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Other Grouping,d,2634,NA,0,NA,28.630434782608695,NA,0,NA,0,NA,17_19_avg
2019,Q4,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Other Grouping,d,2214,NA,0,NA,24.065217391304348,NA,0,NA,0,NA,17_19_avg
2020,Q1,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Other Grouping,d,3654,NA,0,NA,40.15384615384615,NA,0,NA,0,NA,2020
2020,Q2,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,NA,NA,Other Grouping,d,22,NA,22,NA,0.24175824175824176,NA,0.24175824175824176,NA,100,NA,2020
2020,Q2,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Other Grouping,d,6487,NA,0,NA,71.28571428571429,NA,0,NA,0,NA,2020
2020,Q3,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Other Grouping,d,4865,NA,0,NA,52.880434782608695,NA,0,NA,0,NA,2020
2020,Q4,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Other Grouping,d,5858,NA,0,NA,63.67391304347826,NA,0,NA,0,NA,2020
2021,Q1,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Other Grouping,d,4452,NA,0,NA,49.46666666666667,NA,0,NA,0,NA,2021
2021,Q2,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Other Grouping,d,4302,NA,0,NA,47.27472527472528,NA,0,NA,0,NA,2021
2021,Q3,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Other Grouping,d,3479,NA,0,NA,37.81521739130435,NA,0,NA,0,NA,2021
2021,Q4,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Other Grouping,d,3387,NA,0,NA,36.81521739130435,NA,0,NA,0,NA,2021
2022,Q1,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Other Grouping,d,3258,NA,0,NA,36.2,NA,0,NA,0,NA,2022
2022,Q2,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Other Grouping,d,2580,NA,0,NA,28.35164835164835,NA,0,NA,0,NA,2022
2022,Q3,p,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Other Grouping,d,2968,NA,0,NA,32.26086956521739,NA,0,NA,0,NA,2022
2018,Q3,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,CA,NA,Paediatric Surgery,NA,1,NA,1,NA,0.0108695652173913,NA,0.0108695652173913,NA,100,NA,17_19_avg
2017,Q3,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AF,NA,Paediatrics,NA,2816,NA,983,NA,30.60869565217391,NA,10.684782608695652,NA,34.90767045454545,NA,17_19_avg
2017,Q4,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AF,NA,Paediatrics,NA,3198,NA,1144,NA,34.76086956521739,NA,12.434782608695652,NA,35.77235772357724,NA,17_19_avg
2018,Q1,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AF,NA,Paediatrics,NA,3036,NA,1186,NA,33.733333333333334,NA,13.177777777777775,NA,39.064558629776016,NA,17_19_avg
2018,Q2,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AF,NA,Paediatrics,NA,3036,NA,906,NA,33.362637362637365,NA,9.956043956043956,NA,29.841897233201585,NA,17_19_avg
2018,Q3,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AF,NA,Paediatrics,NA,3135,NA,946,NA,34.07608695652174,NA,10.282608695652174,NA,30.175438596491222,NA,17_19_avg
2018,Q4,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AF,NA,Paediatrics,NA,3143,NA,952,NA,34.16304347826087,NA,10.347826086956522,NA,30.28953229398664,NA,17_19_avg
2019,Q1,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AF,NA,Paediatrics,NA,3048,NA,1355,NA,33.86666666666667,NA,15.055555555555555,NA,44.455380577427825,NA,17_19_avg
2019,Q2,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AF,NA,Paediatrics,NA,3010,NA,910,NA,33.07692307692308,NA,10,NA,30.23255813953488,NA,17_19_avg
2019,Q3,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AF,NA,Paediatrics,NA,3145,NA,983,NA,34.18478260869565,NA,10.684782608695652,NA,31.255961844197145,NA,17_19_avg
2019,Q4,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AF,NA,Paediatrics,NA,3153,NA,1285,NA,34.27173913043478,NA,13.967391304347826,NA,40.75483666349509,NA,17_19_avg
2020,Q1,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AF,NA,Paediatrics,NA,3133,NA,999,NA,34.42857142857143,NA,10.978021978021978,NA,31.886370890520265,NA,2020
2020,Q2,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AF,NA,Paediatrics,NA,3152,NA,535,NA,34.637362637362635,NA,5.87912087912088,NA,16.97335025380711,NA,2020
2020,Q3,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AF,NA,Paediatrics,NA,3125,NA,813,NA,33.96739130434783,NA,8.83695652173913,NA,26.016,NA,2020
2020,Q4,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AF,NA,Paediatrics,NA,3168,NA,860,NA,34.43478260869565,NA,9.347826086956522,NA,27.146464646464647,NA,2020
2021,Q1,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AF,NA,Paediatrics,NA,3077,NA,656,NA,34.18888888888889,NA,7.288888888888889,NA,21.319467013324665,NA,2021
2021,Q2,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AF,NA,Paediatrics,NA,3084,NA,876,NA,33.89010989010989,NA,9.626373626373626,NA,28.404669260700388,NA,2021
2021,Q3,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AF,NA,Paediatrics,NA,3062,NA,906,NA,33.28260869565217,NA,9.847826086956522,NA,29.58850424559112,NA,2021
2021,Q4,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AF,NA,Paediatrics,NA,3139,NA,1227,NA,34.119565217391305,NA,13.33695652173913,NA,39.08888180949347,NA,2021
2022,Q1,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AF,NA,Paediatrics,NA,3030,NA,1086,NA,33.666666666666664,NA,12.066666666666666,NA,35.84158415841585,NA,2022
2022,Q2,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AF,NA,Paediatrics,NA,3165,NA,1152,NA,34.78021978021978,NA,12.65934065934066,NA,36.39810426540284,NA,2022
2022,Q3,p,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AF,NA,Paediatrics,NA,3381,NA,1192,NA,36.75,NA,12.956521739130435,NA,35.25584146702159,NA,2022
2017,Q3,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Paediatrics Grouping,d,2816,NA,983,NA,30.60869565217391,NA,10.684782608695652,NA,34.90767045454545,NA,17_19_avg
2017,Q4,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Paediatrics Grouping,d,3198,NA,1144,NA,34.76086956521739,NA,12.434782608695652,NA,35.77235772357724,NA,17_19_avg
2018,Q1,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Paediatrics Grouping,d,3036,NA,1186,NA,33.733333333333334,NA,13.177777777777775,NA,39.064558629776016,NA,17_19_avg
2018,Q2,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Paediatrics Grouping,d,3036,NA,906,NA,33.362637362637365,NA,9.956043956043956,NA,29.841897233201585,NA,17_19_avg
2018,Q3,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Paediatrics Grouping,d,3136,NA,947,NA,34.08695652173913,NA,10.293478260869565,NA,30.197704081632647,NA,17_19_avg
2018,Q4,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Paediatrics Grouping,d,3143,NA,952,NA,34.16304347826087,NA,10.347826086956522,NA,30.28953229398664,NA,17_19_avg
2019,Q1,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Paediatrics Grouping,d,3048,NA,1355,NA,33.86666666666667,NA,15.055555555555555,NA,44.455380577427825,NA,17_19_avg
2019,Q2,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Paediatrics Grouping,d,3010,NA,910,NA,33.07692307692308,NA,10,NA,30.23255813953488,NA,17_19_avg
2019,Q3,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Paediatrics Grouping,d,3145,NA,983,NA,34.18478260869565,NA,10.684782608695652,NA,31.255961844197145,NA,17_19_avg
2019,Q4,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Paediatrics Grouping,d,3153,NA,1285,NA,34.27173913043478,NA,13.967391304347826,NA,40.75483666349509,NA,17_19_avg
2020,Q1,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Paediatrics Grouping,d,3133,NA,999,NA,34.42857142857143,NA,10.978021978021978,NA,31.886370890520265,NA,2020
2020,Q2,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Paediatrics Grouping,d,3152,NA,535,NA,34.637362637362635,NA,5.87912087912088,NA,16.97335025380711,NA,2020
2020,Q3,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Paediatrics Grouping,d,3125,NA,813,NA,33.96739130434783,NA,8.83695652173913,NA,26.016,NA,2020
2020,Q4,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Paediatrics Grouping,d,3168,NA,860,NA,34.43478260869565,NA,9.347826086956522,NA,27.146464646464647,NA,2020
2021,Q1,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Paediatrics Grouping,d,3077,NA,656,NA,34.18888888888889,NA,7.288888888888889,NA,21.319467013324665,NA,2021
2021,Q2,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Paediatrics Grouping,d,3084,NA,876,NA,33.89010989010989,NA,9.626373626373626,NA,28.404669260700388,NA,2021
2021,Q3,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Paediatrics Grouping,d,3062,NA,906,NA,33.28260869565217,NA,9.847826086956522,NA,29.58850424559112,NA,2021
2021,Q4,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Paediatrics Grouping,d,3139,NA,1227,NA,34.119565217391305,NA,13.33695652173913,NA,39.08888180949347,NA,2021
2022,Q1,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Paediatrics Grouping,d,3030,NA,1086,NA,33.666666666666664,NA,12.066666666666666,NA,35.84158415841585,NA,2022
2022,Q2,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Paediatrics Grouping,d,3165,NA,1152,NA,34.78021978021978,NA,12.65934065934066,NA,36.39810426540284,NA,2022
2022,Q3,p,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,NA,NA,Paediatrics Grouping,d,3381,NA,1192,NA,36.75,NA,12.956521739130435,NA,35.25584146702159,NA,2022
2017,Q3,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AM,NA,Palliative Medicine,NA,742,NA,691,NA,8.065217391304348,NA,7.510869565217392,NA,93.1266846361186,NA,17_19_avg
2017,Q4,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AM,NA,Palliative Medicine,NA,12,NA,12,NA,0.13043478260869565,NA,0.13043478260869565,NA,100,NA,17_19_avg
2017,Q4,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AM,NA,Palliative Medicine,NA,1106,NA,680,NA,12.021739130434783,NA,7.391304347826087,NA,61.48282097649186,NA,17_19_avg
2018,Q1,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AM,NA,Palliative Medicine,NA,16,NA,16,NA,0.17777777777777778,NA,0.17777777777777778,NA,100,NA,17_19_avg
2018,Q1,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AM,NA,Palliative Medicine,NA,742,NA,712,NA,8.244444444444444,NA,7.911111111111111,NA,95.9568733153639,NA,17_19_avg
2018,Q2,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AM,NA,Palliative Medicine,NA,1,NA,1,NA,0.01098901098901099,NA,0.01098901098901099,NA,100,NA,17_19_avg
2018,Q2,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AM,NA,Palliative Medicine,NA,737,NA,707,NA,8.098901098901099,NA,7.769230769230769,NA,95.92944369063773,NA,17_19_avg
2018,Q3,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AM,NA,Palliative Medicine,NA,9,NA,9,NA,0.09782608695652174,NA,0.09782608695652174,NA,100,NA,17_19_avg
2018,Q3,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AM,NA,Palliative Medicine,NA,744,NA,721,NA,8.08695652173913,NA,7.836956521739131,NA,96.90860215053765,NA,17_19_avg
2018,Q4,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AM,NA,Palliative Medicine,NA,19,NA,19,NA,0.2065217391304348,NA,0.2065217391304348,NA,100,NA,17_19_avg
2018,Q4,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AM,NA,Palliative Medicine,NA,743,NA,689,NA,8.076086956521738,NA,7.489130434782608,NA,92.7321668909825,NA,17_19_avg
2019,Q1,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AM,NA,Palliative Medicine,NA,13,NA,13,NA,0.14444444444444443,NA,0.14444444444444443,NA,100,NA,17_19_avg
2019,Q1,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AM,NA,Palliative Medicine,NA,733,NA,714,NA,8.144444444444444,NA,7.933333333333334,NA,97.40791268758528,NA,17_19_avg
2019,Q2,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AM,NA,Palliative Medicine,NA,749,NA,723,NA,8.23076923076923,NA,7.945054945054945,NA,96.5287049399199,NA,17_19_avg
2019,Q3,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AM,NA,Palliative Medicine,NA,36,NA,36,NA,0.391304347826087,NA,0.391304347826087,NA,100,NA,17_19_avg
2019,Q3,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AM,NA,Palliative Medicine,NA,755,NA,732,NA,8.206521739130435,NA,7.956521739130435,NA,96.95364238410596,NA,17_19_avg
2019,Q4,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AM,NA,Palliative Medicine,NA,763,NA,721,NA,8.293478260869565,NA,7.836956521739131,NA,94.49541284403672,NA,17_19_avg
2020,Q1,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AM,NA,Palliative Medicine,NA,4,NA,4,NA,0.04395604395604396,NA,0.04395604395604396,NA,100,NA,2020
2020,Q1,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AM,NA,Palliative Medicine,NA,745,NA,715,NA,8.186813186813186,NA,7.857142857142857,NA,95.97315436241612,NA,2020
2020,Q2,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AM,NA,Palliative Medicine,NA,27,NA,27,NA,0.2967032967032967,NA,0.2967032967032967,NA,100,NA,2020
2020,Q2,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AM,NA,Palliative Medicine,NA,74,NA,56,NA,0.8131868131868132,NA,0.6153846153846154,NA,75.67567567567568,NA,2020
2020,Q3,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AM,NA,Palliative Medicine,NA,1,NA,1,NA,0.0108695652173913,NA,0.0108695652173913,NA,100,NA,2020
2020,Q3,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AM,NA,Palliative Medicine,NA,547,NA,547,NA,5.945652173913044,NA,5.945652173913044,NA,100,NA,2020
2020,Q4,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AM,NA,Palliative Medicine,NA,4,NA,4,NA,0.04347826086956521,NA,0.04347826086956521,NA,100,NA,2020
2020,Q4,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AM,NA,Palliative Medicine,NA,714,NA,714,NA,7.760869565217392,NA,7.760869565217392,NA,100,NA,2020
2021,Q1,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AM,NA,Palliative Medicine,NA,1,NA,1,NA,0.01111111111111111,NA,0.01111111111111111,NA,100,NA,2021
2021,Q1,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AM,NA,Palliative Medicine,NA,669,NA,669,NA,7.433333333333334,NA,7.433333333333334,NA,100,NA,2021
2021,Q2,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AM,NA,Palliative Medicine,NA,1,NA,1,NA,0.01098901098901099,NA,0.01098901098901099,NA,100,NA,2021
2021,Q2,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AM,NA,Palliative Medicine,NA,711,NA,711,NA,7.813186813186813,NA,7.813186813186813,NA,100,NA,2021
2021,Q3,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AM,NA,Palliative Medicine,NA,4,NA,4,NA,0.04347826086956521,NA,0.04347826086956521,NA,100,NA,2021
2021,Q3,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AM,NA,Palliative Medicine,NA,769,NA,769,NA,8.358695652173912,NA,8.358695652173912,NA,100,NA,2021
2021,Q4,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AM,NA,Palliative Medicine,NA,723,NA,723,NA,7.858695652173913,NA,7.858695652173913,NA,100,NA,2021
2022,Q1,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AM,NA,Palliative Medicine,NA,775,NA,775,NA,8.61111111111111,NA,8.61111111111111,NA,100,NA,2022
2022,Q2,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AM,NA,Palliative Medicine,NA,661,NA,661,NA,7.263736263736264,NA,7.263736263736264,NA,100,NA,2022
2022,Q3,p,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AM,NA,Palliative Medicine,NA,641,NA,641,NA,6.967391304347826,NA,6.967391304347826,NA,100,NA,2022
2020,Q2,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,R5,NA,Physiotherapy,NA,22,NA,22,NA,0.24175824175824176,NA,0.24175824175824176,NA,100,NA,2020
2017,Q3,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AP,NA,Rehabilitation Medicine,NA,1272,NA,686,NA,13.826086956521738,NA,7.456521739130435,NA,53.930817610062896,NA,17_19_avg
2017,Q4,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AP,NA,Rehabilitation Medicine,NA,25,NA,25,NA,0.2717391304347826,NA,0.2717391304347826,NA,100,NA,17_19_avg
2017,Q4,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AP,NA,Rehabilitation Medicine,NA,1203,NA,812,NA,13.076086956521738,NA,8.826086956521738,NA,67.49792186201164,NA,17_19_avg
2018,Q1,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AP,NA,Rehabilitation Medicine,NA,30,NA,30,NA,0.3333333333333333,NA,0.3333333333333333,NA,100,NA,17_19_avg
2018,Q1,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AP,NA,Rehabilitation Medicine,NA,908,NA,712,NA,10.088888888888889,NA,7.911111111111111,NA,78.41409691629957,NA,17_19_avg
2018,Q2,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AP,NA,Rehabilitation Medicine,NA,129,NA,129,NA,1.4175824175824177,NA,1.4175824175824177,NA,100,NA,17_19_avg
2018,Q2,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AP,NA,Rehabilitation Medicine,NA,586,NA,586,NA,6.43956043956044,NA,6.43956043956044,NA,100,NA,17_19_avg
2018,Q3,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AP,NA,Rehabilitation Medicine,NA,321,NA,321,NA,3.489130434782609,NA,3.489130434782609,NA,100,NA,17_19_avg
2018,Q3,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AP,NA,Rehabilitation Medicine,NA,677,NA,578,NA,7.358695652173913,NA,6.282608695652174,NA,85.37666174298376,NA,17_19_avg
2018,Q4,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AP,NA,Rehabilitation Medicine,NA,89,NA,89,NA,0.967391304347826,NA,0.967391304347826,NA,100,NA,17_19_avg
2018,Q4,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AP,NA,Rehabilitation Medicine,NA,801,NA,546,NA,8.706521739130435,NA,5.934782608695652,NA,68.16479400749064,NA,17_19_avg
2019,Q1,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AP,NA,Rehabilitation Medicine,NA,115,NA,115,NA,1.2777777777777777,NA,1.2777777777777777,NA,100,NA,17_19_avg
2019,Q1,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AP,NA,Rehabilitation Medicine,NA,1177,NA,555,NA,13.077777777777778,NA,6.166666666666667,NA,47.15378079864062,NA,17_19_avg
2019,Q2,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AP,NA,Rehabilitation Medicine,NA,247,NA,247,NA,2.7142857142857144,NA,2.7142857142857144,NA,100,NA,17_19_avg
2019,Q2,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AP,NA,Rehabilitation Medicine,NA,1066,NA,629,NA,11.714285714285714,NA,6.912087912087912,NA,59.00562851782365,NA,17_19_avg
2019,Q3,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AP,NA,Rehabilitation Medicine,NA,215,NA,215,NA,2.3369565217391304,NA,2.3369565217391304,NA,100,NA,17_19_avg
2019,Q3,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AP,NA,Rehabilitation Medicine,NA,1211,NA,597,NA,13.16304347826087,NA,6.489130434782608,NA,49.29810074318745,NA,17_19_avg
2019,Q4,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AP,NA,Rehabilitation Medicine,NA,135,NA,135,NA,1.4673913043478262,NA,1.4673913043478262,NA,100,NA,17_19_avg
2019,Q4,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AP,NA,Rehabilitation Medicine,NA,1204,NA,594,NA,13.08695652173913,NA,6.456521739130435,NA,49.33554817275747,NA,17_19_avg
2020,Q1,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AP,NA,Rehabilitation Medicine,NA,322,NA,322,NA,3.5384615384615383,NA,3.5384615384615383,NA,100,NA,2020
2020,Q1,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AP,NA,Rehabilitation Medicine,NA,1183,NA,598,NA,13,NA,6.571428571428571,NA,50.54945054945055,NA,2020
2020,Q2,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AP,NA,Rehabilitation Medicine,NA,254,NA,254,NA,2.791208791208791,NA,2.791208791208791,NA,100,NA,2020
2020,Q2,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AP,NA,Rehabilitation Medicine,NA,1191,NA,506,NA,13.087912087912088,NA,5.56043956043956,NA,42.48530646515533,NA,2020
2020,Q3,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AP,NA,Rehabilitation Medicine,NA,197,NA,197,NA,2.141304347826087,NA,2.141304347826087,NA,100,NA,2020
2020,Q3,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AP,NA,Rehabilitation Medicine,NA,1194,NA,564,NA,12.978260869565217,NA,6.130434782608695,NA,47.23618090452261,NA,2020
2020,Q4,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AP,NA,Rehabilitation Medicine,NA,33,NA,33,NA,0.358695652173913,NA,0.358695652173913,NA,100,NA,2020
2020,Q4,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AP,NA,Rehabilitation Medicine,NA,1205,NA,524,NA,13.097826086956522,NA,5.695652173913044,NA,43.485477178423245,NA,2020
2021,Q1,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AP,NA,Rehabilitation Medicine,NA,19,NA,19,NA,0.2111111111111111,NA,0.2111111111111111,NA,100,NA,2021
2021,Q1,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AP,NA,Rehabilitation Medicine,NA,1170,NA,673,NA,13,NA,7.477777777777778,NA,57.52136752136752,NA,2021
2021,Q2,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AP,NA,Rehabilitation Medicine,NA,6,NA,6,NA,0.06593406593406594,NA,0.06593406593406594,NA,100,NA,2021
2021,Q2,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AP,NA,Rehabilitation Medicine,NA,1183,NA,541,NA,13,NA,5.945054945054945,NA,45.73119188503805,NA,2021
2021,Q3,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AP,NA,Rehabilitation Medicine,NA,27,NA,27,NA,0.29347826086956524,NA,0.29347826086956524,NA,100,NA,2021
2021,Q3,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AP,NA,Rehabilitation Medicine,NA,1252,NA,561,NA,13.608695652173912,NA,6.0978260869565215,NA,44.808306709265175,NA,2021
2021,Q4,NA,Dumfries and Galloway,NA,Galloway Community Hospital,NA,AP,NA,Rehabilitation Medicine,NA,2,NA,2,NA,0.0217391304347826,NA,0.0217391304347826,NA,100,NA,2021
2021,Q4,NA,Dumfries and Galloway,NA,Dumfries & Galloway Royal Infirmary,NA,AP,NA,Rehabilitation Medicine,NA,1366,NA,589,NA,14.847826086956522,NA,6.4021739130434785,NA,43.1185944363104,NA,2021
